"track_id"	"track_name"	"track_artist"	"track_popularity"	"track_album_id"	"track_album_name"	"track_album_release_date"	"playlist_name"	"playlist_id"	"playlist_genre"	"playlist_subgenre"	"danceability"	"mean_danceability"	"energy"	"key"	"loudness_db"	"mode"	"speechiness"	"acousticness"	"instrumentalness"	"liveness"	"valence"	"tempo_bpm"	"duration_ms"
"4TkXg2v2OeFBaJLXz1MNFd"	"Novocaine"	"Twin Atlantic"	48	"4TkXg2v2OeFBaJLXz1MNFd"	"Novocaine"	"2019-10-17"	"Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock"	"4TkXg2v2OeFBaJLXz1MNFd"	"rock"	"permanent wave"	0.404	0.501	0.952	8	-3.41	"major"	0.048	1.07e-05	1.05e-05	0.0838	0.369	153.965	207920
"03ZDwfZKhjHLqk9tIzd2KB"	"Die To Live"	"Volbeat"	50	"03ZDwfZKhjHLqk9tIzd2KB"	"Rewind, Replay, Rebound (Deluxe)"	"2019-08-02"	"Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock"	"03ZDwfZKhjHLqk9tIzd2KB"	"rock"	"permanent wave"	0.421	0.501	0.968	9	-2.931	"major"	0.144	0.0158	0.656	0.351	0.355	186.095	182960
"7uLfw6yj5AbSaQTDwUVzzI"	"Oblivion"	"Zayde Wolf"	44	"7uLfw6yj5AbSaQTDwUVzzI"	"Oblivion"	"2019-09-27"	"Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock"	"7uLfw6yj5AbSaQTDwUVzzI"	"rock"	"permanent wave"	0.253	0.501	0.49	0	-8.187	"minor"	0.0373	0.0169	0.0337	0.111	0.0549	72.955	278919
"3jK7Phs5IsCWndQVGD4NZz"	"Space Cadet"	"beabadoobee"	41	"3jK7Phs5IsCWndQVGD4NZz"	"Space Cadet"	"2019-10-14"	"Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock"	"3jK7Phs5IsCWndQVGD4NZz"	"rock"	"permanent wave"	0.571	0.501	0.874	4	-5.2	"major"	0.0273	0.00383	2.91291311329696	0.0621	0.742	127.046	264013
"14z1iYshF7NLwKryltUWld"	"Nothing To Lose"	"DI-RECT"	41	"14z1iYshF7NLwKryltUWld"	"Nothing To Lose"	"2019-10-11"	"Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock"	"14z1iYshF7NLwKryltUWld"	"rock"	"permanent wave"	0.621	0.501	0.903	0	-3.736	"major"	0.0516	0.00527	8.43634384239558	0.107	0.794	151.561	159860
"7a90KTDVjWGavOHJ06oaAy"	"Black Gold (Edit)"	"Editors"	40	"7a90KTDVjWGavOHJ06oaAy"	"Black Gold"	"2019-09-05"	"Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock"	"7a90KTDVjWGavOHJ06oaAy"	"rock"	"permanent wave"	0.406	0.501	0.931	2	-5.392	"major"	0.046	0.0565	3.05e-06	0.456	0.579	180.054	221457
"7bre6yd84LZ6MFoTppmHja"	"Swimming Pools (Drank)"	"Kendrick Lamar"	7	"7bre6yd84LZ6MFoTppmHja"	"Swimming Pools (Drank)"	"2012-08-03"	"Urban/Trap - Contemporary RAP"	"7bre6yd84LZ6MFoTppmHja"	"r.b"	"urban contemporary"	0.656	0.734	0.446	1	-5.897	"major"	0.265	0.00695	0.000419	0.088	0.203	74.543	247800
"2vNhY6yfz9ha8wTSji81qG"	"Round Whippin"	"A.CHAL"	0	"2vNhY6yfz9ha8wTSji81qG"	"Round Whippin"	"2015-09-11"	"Urban/Trap - Contemporary RAP"	"2vNhY6yfz9ha8wTSji81qG"	"r.b"	"urban contemporary"	0.625	0.734	0.776	11	-4.198	"minor"	0.0478	0.272	2.22e-05	0.222	0.261	140.063	214286
"3YUK6HxkymcP7w76uFfn3w"	"B.L.O.W."	"Tory Lanez"	47	"3YUK6HxkymcP7w76uFfn3w"	"B.L.O.W."	"2015-09-04"	"Urban/Trap - Contemporary RAP"	"3YUK6HxkymcP7w76uFfn3w"	"r.b"	"urban contemporary"	0.673	0.734	0.692	1	-7.099	"major"	0.349	0.0298	0	0.105	0.276	129.813	280173
"4BP0An7SXctTY4kF41JxIQ"	"Halftime"	"Young Thug"	56	"4BP0An7SXctTY4kF41JxIQ"	"Barter 6"	"2015-04-16"	"Urban/Trap - Contemporary RAP"	"4BP0An7SXctTY4kF41JxIQ"	"r.b"	"urban contemporary"	0.71	0.734	0.486	11	-6.221	"minor"	0.251	0.0641	0	0.112	0.17	133.284	226733
"52wF5Pa8fK4KwaGGoYDeDV"	"Alchemy"	"Mick Jenkins"	0	"52wF5Pa8fK4KwaGGoYDeDV"	"Wave[s]"	"2015-08-21"	"Urban/Trap - Contemporary RAP"	"52wF5Pa8fK4KwaGGoYDeDV"	"r.b"	"urban contemporary"	0.605	0.734	0.744	6	-4.869	"minor"	0.0845	0.0526	1.76e-06	0.104	0.279	114.012	189227
"4wzscvBb9JkSfiet1A8UQu"	"Drugs"	"Anderson .Paak"	41	"4wzscvBb9JkSfiet1A8UQu"	"Venice"	"2014-10-28"	"Urban/Trap - Contemporary RAP"	"4wzscvBb9JkSfiet1A8UQu"	"r.b"	"urban contemporary"	0.543	0.734	0.813	6	-6.194	"minor"	0.0485	0.000663	0	0.308	0.328	174.07	292989
"2mb1XdzL8GCVJhiz6JxVtw"	"Juice"	"London Jae"	22	"2mb1XdzL8GCVJhiz6JxVtw"	"Better L8te Than Never"	"2015-05-28"	"Urban/Trap - Contemporary RAP"	"2mb1XdzL8GCVJhiz6JxVtw"	"r.b"	"urban contemporary"	0.905	0.734	0.346	9	-11.649	"minor"	0.407	0.0111	0	0.506	0.43	86.99	177293
"2hJ6bFDQkPSmPcCKFWb5Mf"	"Corrupted"	"DuRu Tha King"	25	"2hJ6bFDQkPSmPcCKFWb5Mf"	"Corrupted - Single"	"2015-03-10"	"Urban/Trap - Contemporary RAP"	"2hJ6bFDQkPSmPcCKFWb5Mf"	"r.b"	"urban contemporary"	0.755	0.734	0.299	8	-13.779	"minor"	0.314	0.671	0	0.111	0.196	114.007	132702
"2pkabSzcR7yf2WDomkBqTS"	"Yay"	"Chinx"	36	"2pkabSzcR7yf2WDomkBqTS"	"Welcome To JFK"	"2015-08-14"	"Urban/Trap - Contemporary RAP"	"2pkabSzcR7yf2WDomkBqTS"	"r.b"	"urban contemporary"	0.66	0.734	0.697	1	-4.168	"major"	0.274	0.115	0	0.0769	0.469	182.174	247718
"3Z7SMZHYxTYKWedLXfTcme"	"Lights"	"Stewart Villain"	0	"3Z7SMZHYxTYKWedLXfTcme"	"No Manners"	"2013-11-12"	"Urban/Trap - Contemporary RAP"	"3Z7SMZHYxTYKWedLXfTcme"	"r.b"	"urban contemporary"	0.606	0.734	0.554	4	-8.741	"major"	0.111	0.00196	1.46e-05	0.096	0.447	137.144	238196
"1H7hoE8CQsNGYhjgmA2qIS"	"Lord (feat. Milc)"	"Stewart Villain"	0	"1H7hoE8CQsNGYhjgmA2qIS"	"No Manners"	"2013-11-12"	"Urban/Trap - Contemporary RAP"	"1H7hoE8CQsNGYhjgmA2qIS"	"r.b"	"urban contemporary"	0.722	0.734	0.77	4	-5.003	"major"	0.284	0.0527	0	0.372	0.407	129.91	180701
"3fWmO8cxE3Kh6o4F8oyRSZ"	"Oto Moto"	"Disiz La Peste"	0	"3fWmO8cxE3Kh6o4F8oyRSZ"	"Rap Machine"	"2015-06-01"	"Urban/Trap - Contemporary RAP"	"3fWmO8cxE3Kh6o4F8oyRSZ"	"r.b"	"urban contemporary"	0.783	0.734	0.629	9	-5.023	"major"	0.328	0.311	0	0.284	0.769	142.896	161756
"3uGcFQmm4Pf9YMD4i8z3bP"	"Preach"	"SonReal"	0	"3uGcFQmm4Pf9YMD4i8z3bP"	"For The Town"	"2015-04-28"	"Urban/Trap - Contemporary RAP"	"3uGcFQmm4Pf9YMD4i8z3bP"	"r.b"	"urban contemporary"	0.765	0.734	0.751	10	-4.695	"minor"	0.212	0.172	0	0.328	0.606	140.003	233853
"1S3hcyx64yhb5AeZ5G4TIa"	"Laisse aller"	"Nekfeu"	0	"1S3hcyx64yhb5AeZ5G4TIa"	"Feu"	"2015-06-08"	"Urban/Trap - Contemporary RAP"	"1S3hcyx64yhb5AeZ5G4TIa"	"r.b"	"urban contemporary"	0.873	0.734	0.539	7	-5.649	"major"	0.315	0.132	0	0.124	0.355	100.033	273746
"6ry1D09ztAEoE11tS6rGBv"	"Martin Eden"	"Nekfeu"	0	"6ry1D09ztAEoE11tS6rGBv"	"Feu"	"2015-06-08"	"Urban/Trap - Contemporary RAP"	"6ry1D09ztAEoE11tS6rGBv"	"r.b"	"urban contemporary"	0.808	0.734	0.643	10	-6.168	"minor"	0.279	0.242	0	0.105	0.346	86.044	295213
"1qdtfV9zIFJTn9iL8JaGg5"	"Name On It (feat. Chase Benji)"	"Sha Mula"	12	"1qdtfV9zIFJTn9iL8JaGg5"	"Name On It (feat. Chase Benji)"	"2014-11-03"	"Urban/Trap - Contemporary RAP"	"1qdtfV9zIFJTn9iL8JaGg5"	"r.b"	"urban contemporary"	0.782	0.734	0.546	9	-10.477	"major"	0.215	0.088	0	0.114	0.453	138.125	200388
"5bINBKyhsxjKARdtuPTITM"	"No Way"	"OnCue"	0	"5bINBKyhsxjKARdtuPTITM"	"No Way"	"2015-01-28"	"Urban/Trap - Contemporary RAP"	"5bINBKyhsxjKARdtuPTITM"	"r.b"	"urban contemporary"	0.78	0.734	0.657	1	-10.125	"minor"	0.262	0.0849	0	0.548	0.422	105.064	220000
"3yvFBXiybFrHRbfslCpdYL"	"Eve - feat. Miss Kitty"	"Eve"	0	"3yvFBXiybFrHRbfslCpdYL"	"Lip Lock"	"2013-06-03"	"Urban/Trap - Contemporary RAP"	"3yvFBXiybFrHRbfslCpdYL"	"r.b"	"urban contemporary"	0.641	0.734	0.804	1	-4.646	"major"	0.172	0.028	0	0.214	0.418	150.082	212973
"7GPq5i4Dn95yDaqxdoeKNW"	"The Rockers (feat. Wiz Khalifa)"	"Action Bronson"	45	"7GPq5i4Dn95yDaqxdoeKNW"	"SAAAB Stories produced by Harry Fraud"	"2013-06-11"	"Urban/Trap - Contemporary RAP"	"7GPq5i4Dn95yDaqxdoeKNW"	"r.b"	"urban contemporary"	0.525	0.734	0.861	5	-1.919	"minor"	0.136	0.192	0	0.235	0.649	135.305	188653
"32XC8EvpugPAm9dhI0Jabm"	"Gangsta"	"ScHoolboy Q"	0	"32XC8EvpugPAm9dhI0Jabm"	"Oxymoron (Deluxe)"	"2014-01-01"	"Urban/Trap - Contemporary RAP"	"32XC8EvpugPAm9dhI0Jabm"	"r.b"	"urban contemporary"	0.662	0.734	0.937	7	-3.89	"major"	0.333	0.0929	0	0.5	0.631	128.896	231773
"0vuEcIoQfIs5fAiUJ8qZhv"	"Take Over"	"Gavlyn"	6	"0vuEcIoQfIs5fAiUJ8qZhv"	"Modest Confidence"	"2014-01-14"	"Urban/Trap - Contemporary RAP"	"0vuEcIoQfIs5fAiUJ8qZhv"	"r.b"	"urban contemporary"	0.876	0.734	0.621	11	-7.548	"major"	0.241	0.196	0	0.217	0.225	119.012	217653
"6nu35hLc8zsA9bwBpcuf5L"	"Type of Way"	"Rich Homie Quan"	46	"6nu35hLc8zsA9bwBpcuf5L"	"Still Goin In - Reloaded"	"2013-04-30"	"Urban/Trap - Contemporary RAP"	"6nu35hLc8zsA9bwBpcuf5L"	"r.b"	"urban contemporary"	0.85	0.734	0.509	6	-9.637	"minor"	0.378	0.147	0	0.0759	0.763	134.9	261321
"5AEpL2aTZjujDxsBlelQAa"	"Blocka"	"Pusha T"	1	"5AEpL2aTZjujDxsBlelQAa"	"The Animosity of Caine"	"2013-03-22"	"Urban/Trap - Contemporary RAP"	"5AEpL2aTZjujDxsBlelQAa"	"r.b"	"urban contemporary"	0.803	0.734	0.522	1	-5.971	"major"	0.111	0.0232	2.69128538086079	0.108	0.189	127.943	214667
"5k8qFBVUkSUKzWi4nEaqXV"	"Where U Been?"	"2 Chainz"	0	"5k8qFBVUkSUKzWi4nEaqXV"	"B.O.A.T.S. II METIME (Deluxe)"	"2013-01-01"	"Urban/Trap - Contemporary RAP"	"5k8qFBVUkSUKzWi4nEaqXV"	"r.b"	"urban contemporary"	0.839	0.734	0.581	10	-3.237	"minor"	0.0433	0.199	0	0.417	0.508	134.031	230867
"2sywvGUBuSuYICHHKOElSn"	"Nollie Tre Flip"	"Hopsin"	44	"2sywvGUBuSuYICHHKOElSn"	"Knock Madness"	"2013-11-26"	"Urban/Trap - Contemporary RAP"	"2sywvGUBuSuYICHHKOElSn"	"r.b"	"urban contemporary"	0.843	0.734	0.773	6	-6.893	"major"	0.291	0.251	0	0.0899	0.417	90.039	211573
"0vrsZtoe8dEtuR4tbcUGsk"	"Cadillacs & Chevys"	"Jarren Benton"	35	"0vrsZtoe8dEtuR4tbcUGsk"	"My Grandmas Basement"	"2013-06-11"	"Urban/Trap - Contemporary RAP"	"0vrsZtoe8dEtuR4tbcUGsk"	"r.b"	"urban contemporary"	0.469	0.734	0.82	1	-6.557	"major"	0.13	0.00087	0	0.118	0.331	88.021	246818
"3qX1dqmDdmMvvfMVfsx4Bh"	"m.A.A.d city"	"Kendrick Lamar"	67	"3qX1dqmDdmMvvfMVfsx4Bh"	"good kid, m.A.A.d city (Deluxe)"	"2012-10-22"	"Urban/Trap - Contemporary RAP"	"3qX1dqmDdmMvvfMVfsx4Bh"	"r.b"	"urban contemporary"	0.487	0.734	0.729	2	-6.815	"major"	0.271	0.0538	1.86864651583601	0.44	0.217	91.048	350120
"7MDKvOzNgAJ3KMCtaP2UOa"	"Hella Hoes"	"A$AP Mob"	56	"7MDKvOzNgAJ3KMCtaP2UOa"	"Hella Hoes"	"2014-06-06"	"Urban/Trap - Contemporary RAP"	"7MDKvOzNgAJ3KMCtaP2UOa"	"r.b"	"urban contemporary"	0.633	0.734	0.853	8	-6.491	"major"	0.389	0.302	0	0.152	0.544	130.018	211965
"6k6akHra06uOgcICJYp4fM"	"Try Me (feat. Young Thug)"	"Trae Tha Truth"	5	"6k6akHra06uOgcICJYp4fM"	"Try Me (feat. Young Thug) - Single"	"2014-08-05"	"Urban/Trap - Contemporary RAP"	"6k6akHra06uOgcICJYp4fM"	"r.b"	"urban contemporary"	0.772	0.734	0.532	9	-8.462	"major"	0.0767	0.0136	0	0.0823	0.187	110.065	225072
"05LCfd8s9n2teUcsTsBAnr"	"Alladat"	"Jarren Benton"	39	"05LCfd8s9n2teUcsTsBAnr"	"Slow Motion"	"2015-01-27"	"Urban/Trap - Contemporary RAP"	"05LCfd8s9n2teUcsTsBAnr"	"r.b"	"urban contemporary"	0.672	0.734	0.856	11	-5.537	"major"	0.262	0.0534	3.93e-05	0.218	0.641	180.048	207560
"4bm3nRCNGrFDINkMxEAGrf"	"Push It"	"iSHi"	0	"4bm3nRCNGrFDINkMxEAGrf"	"Push It"	"2015-02-27"	"Urban/Trap - Contemporary RAP"	"4bm3nRCNGrFDINkMxEAGrf"	"r.b"	"urban contemporary"	0.635	0.734	0.773	7	-5.649	"major"	0.169	0.0131	0.0502	0.0932	0.201	174.992	229320
"2zuOiLM3QGT5DpO4fJwOEo"	"Run Jozi (Godly) (feat. K.O)"	"AKA"	31	"2zuOiLM3QGT5DpO4fJwOEo"	"Levels (Explicit)"	"2014-07-07"	"Urban/Trap - Contemporary RAP"	"2zuOiLM3QGT5DpO4fJwOEo"	"r.b"	"urban contemporary"	0.494	0.734	0.935	4	-3.163	"major"	0.259	0.204	0	0.181	0.35	130.084	234693
"72umswj0Jlu9EVT5uoL2hl"	"Tip Toe Wing In My Jawwwdinz"	"Riff Raff"	43	"72umswj0Jlu9EVT5uoL2hl"	"Neon Icon"	"2014-06-24"	"Urban/Trap - Contemporary RAP"	"72umswj0Jlu9EVT5uoL2hl"	"r.b"	"urban contemporary"	0.914	0.734	0.408	9	-7.56	"minor"	0.0808	0.235	0	0.134	0.0891	119.964	244000
"3jxoBOY4oK2MIe0m9OJQeV"	"Bando"	"Kalash"	0	"3jxoBOY4oK2MIe0m9OJQeV"	"Bando"	"2015-07-17"	"Urban/Trap - Contemporary RAP"	"3jxoBOY4oK2MIe0m9OJQeV"	"r.b"	"urban contemporary"	0.875	0.734	0.647	3	-5.693	"minor"	0.0637	0.156	0	0.159	0.458	118.03	262593
"7o92cBTVVzDsDwmtToWU0m"	"El Chapo - feat. Skrillex"	"The Game"	0	"7o92cBTVVzDsDwmtToWU0m"	"The Documentary 2.5"	"2015-10-16"	"Urban/Trap - Contemporary RAP"	"7o92cBTVVzDsDwmtToWU0m"	"r.b"	"urban contemporary"	0.747	0.734	0.912	6	-3.324	"minor"	0.262	0.139	0	0.271	0.59	127.096	220079
"1fZjOBoJDc3Mi2OrXxg6cV"	"Toi sur moi"	"MZ"	30	"1fZjOBoJDc3Mi2OrXxg6cV"	"Toi sur moi"	"2016-03-04"	"Urban/Trap - Contemporary RAP"	"1fZjOBoJDc3Mi2OrXxg6cV"	"r.b"	"urban contemporary"	0.568	0.734	0.62	3	-6.847	"minor"	0.313	0.23	0	0.096	0.439	124.098	235547
"56JeB4CZ3gQO3cXaI3rFjj"	"Terminus"	"La Fouine"	23	"56JeB4CZ3gQO3cXaI3rFjj"	"Nouveau monde"	"2016-03-04"	"Urban/Trap - Contemporary RAP"	"56JeB4CZ3gQO3cXaI3rFjj"	"r.b"	"urban contemporary"	0.767	0.734	0.783	5	-4.185	"minor"	0.108	0.234	2.01e-06	0.117	0.471	120.042	209933
"1xXaJ7Li02l0aDiasiGmTw"	"Trappes"	"La Fouine"	19	"1xXaJ7Li02l0aDiasiGmTw"	"Nouveau monde"	"2016-03-04"	"Urban/Trap - Contemporary RAP"	"1xXaJ7Li02l0aDiasiGmTw"	"r.b"	"urban contemporary"	0.784	0.734	0.732	6	-4.353	"major"	0.268	0.0474	0	0.23	0.615	127.023	185000
"3BTepbd75bloUptVDgz7X9"	"Rayonnons"	"Jarod"	0	"3BTepbd75bloUptVDgz7X9"	"Rayonnons"	"2015-10-01"	"Urban/Trap - Contemporary RAP"	"3BTepbd75bloUptVDgz7X9"	"r.b"	"urban contemporary"	0.846	0.734	0.785	9	-4.363	"major"	0.188	0.123	0	0.959	0.453	116.035	270992
"4AVLvyYIK7cWCwKOvq9nIk"	"Argent sale"	"La Fouine"	26	"4AVLvyYIK7cWCwKOvq9nIk"	"Nouveau monde"	"2016-03-04"	"Urban/Trap - Contemporary RAP"	"4AVLvyYIK7cWCwKOvq9nIk"	"r.b"	"urban contemporary"	0.758	0.734	0.671	8	-3.93	"major"	0.0428	0.021	0	0.256	0.258	130.009	196413
"4Voq8kIasVCVvtVnGpuQq3"	"Bombay (feat. Sembem & Sjaak)"	"CHO"	32	"4Voq8kIasVCVvtVnGpuQq3"	"Knock Knock 2"	"2013-10-10"	"Urban/Trap - Contemporary RAP"	"4Voq8kIasVCVvtVnGpuQq3"	"r.b"	"urban contemporary"	0.597	0.734	0.533	11	-7.976	"minor"	0.104	0.00249	1.45e-06	0.192	0.217	131.988	266896
"53EbeKQwSawmvwdRsQyjRh"	"Vacation"	"Derin Falana"	30	"53EbeKQwSawmvwdRsQyjRh"	"Derin Falana - EP"	"2015-08-24"	"Urban/Trap - Contemporary RAP"	"53EbeKQwSawmvwdRsQyjRh"	"r.b"	"urban contemporary"	0.869	0.734	0.499	9	-6.282	"minor"	0.14	0.0102	0	0.104	0.554	100.025	138109
"694WTOYVnKjIF2SpGK820u"	"Imports"	"Chase"	21	"694WTOYVnKjIF2SpGK820u"	"Imports - Single"	"2015-08-13"	"Urban/Trap - Contemporary RAP"	"694WTOYVnKjIF2SpGK820u"	"r.b"	"urban contemporary"	0.87	0.734	0.463	0	-10.959	"major"	0.359	0.0555	0	0.314	0.446	110.043	159269
"4Li11MpKTxPq9m8CnbqI0c"	"Feeling Myself"	"Tdot illdude"	16	"4Li11MpKTxPq9m8CnbqI0c"	"Feeling Myself"	"2014-12-13"	"Urban/Trap - Contemporary RAP"	"4Li11MpKTxPq9m8CnbqI0c"	"r.b"	"urban contemporary"	0.719	0.734	0.794	3	-4.655	"minor"	0.0695	0.103	0	0.0784	0.244	120.001	179069
"0E7PBMpzhUZXkitQvbWZdf"	"Molly"	"Ixzo"	0	"0E7PBMpzhUZXkitQvbWZdf"	"Molly"	"2016-01-22"	"Urban/Trap - Contemporary RAP"	"0E7PBMpzhUZXkitQvbWZdf"	"r.b"	"urban contemporary"	0.92	0.734	0.407	11	-10.83	"minor"	0.166	0.327	0	0.114	0.3	114.997	202296
"1trTuC1Z6KwXyb6qigNr7l"	"Debrouillard"	"Damso"	0	"1trTuC1Z6KwXyb6qigNr7l"	"Debrouillard"	"2016-01-22"	"Urban/Trap - Contemporary RAP"	"1trTuC1Z6KwXyb6qigNr7l"	"r.b"	"urban contemporary"	0.809	0.734	0.667	11	-5.997	"major"	0.231	0.208	9.96047887504101	0.131	0.358	120.015	245173
"0La7WP1Z2d4TNFQIW62XZx"	"Cups of Coffee"	"Alien Family"	0	"0La7WP1Z2d4TNFQIW62XZx"	"Alien Family II"	"2016-01-25"	"Urban/Trap - Contemporary RAP"	"0La7WP1Z2d4TNFQIW62XZx"	"r.b"	"urban contemporary"	0.73	0.734	0.82	0	-7.684	"major"	0.576	0.126	0	0.588	0.533	170.004	212235
"61QSuw5VlC0LTS8WMO356g"	"All The Way Up"	"Fat Joe"	68	"61QSuw5VlC0LTS8WMO356g"	"All The Way Up (feat. French Montana & Infared) - Single"	"2016-03-02"	"Urban/Trap - Contemporary RAP"	"61QSuw5VlC0LTS8WMO356g"	"r.b"	"urban contemporary"	0.536	0.734	0.721	10	-6.44	"minor"	0.386	0.062	0	0.824	0.393	117.139	191942
"0psbBdxOb3A8WMuG3ludUw"	"Gumbo"	"Jay Rock"	33	"0psbBdxOb3A8WMuG3ludUw"	"Gumbo"	"2015-07-01"	"Urban/Trap - Contemporary RAP"	"0psbBdxOb3A8WMuG3ludUw"	"r.b"	"urban contemporary"	0.647	0.734	0.75	1	-7.758	"major"	0.0863	0.238	3.29e-05	0.189	0.235	100.975	221309
"35LCTvk8UVBaBunzVJWMA5"	"Take Kare (feat. Lil Wayne)"	"Migos"	29	"35LCTvk8UVBaBunzVJWMA5"	"MigoThuggin"	"2016-03-18"	"Urban/Trap - Contemporary RAP"	"35LCTvk8UVBaBunzVJWMA5"	"r.b"	"urban contemporary"	0.806	0.734	0.442	10	-10.75	"minor"	0.17	0.0374	0	0.0788	0.283	90.006	266390
"3XsOaaflhc5UEtdVU3a2nt"	"SRS"	"Migos"	30	"3XsOaaflhc5UEtdVU3a2nt"	"MigoThuggin"	"2016-03-18"	"Urban/Trap - Contemporary RAP"	"3XsOaaflhc5UEtdVU3a2nt"	"r.b"	"urban contemporary"	0.758	0.734	0.527	0	-8.864	"minor"	0.155	0.151	0	0.675	0.29	107.924	271599
"6ZA3Q8Dj5BrnmOsT300DCh"	"Ice Cream Man"	"Tyga"	64	"6ZA3Q8Dj5BrnmOsT300DCh"	"Fuk Wat They Talkin Bout"	"2015-08-24"	"Urban/Trap - Contemporary RAP"	"6ZA3Q8Dj5BrnmOsT300DCh"	"r.b"	"urban contemporary"	0.902	0.734	0.67	10	-4.074	"major"	0.19	0.167	0	0.107	0.39	144.07	186672
"4ceYhlROdfqzWwwDS4BXCi"	"Gullah Gullah Island"	"Dear Silas"	0	"4ceYhlROdfqzWwwDS4BXCi"	"Gullah Gullah Island"	"2015-11-18"	"Urban/Trap - Contemporary RAP"	"4ceYhlROdfqzWwwDS4BXCi"	"r.b"	"urban contemporary"	0.841	0.734	0.539	1	-8.102	"minor"	0.0863	0.279	4.11e-06	0.686	0.299	128.022	190222
"4bdJHQp90ymjEIkkYhcENB"	"Dat $tick"	"Rich Brian"	69	"4bdJHQp90ymjEIkkYhcENB"	"Dat $tick"	"2016-03-11"	"Urban/Trap - Contemporary RAP"	"4bdJHQp90ymjEIkkYhcENB"	"r.b"	"urban contemporary"	0.923	0.734	0.508	1	-8.668	"major"	0.0468	0.104	1.21e-05	0.126	0.168	108.039	126667
"7Cdlsb04AIEXBtWKDLe6Ju"	"Out My Face"	"Bankroll Mafia"	38	"7Cdlsb04AIEXBtWKDLe6Ju"	"Out My Face (feat. T.I., Shad Da God, Young Thug, London Jae) - Single"	"2016-01-02"	"Urban/Trap - Contemporary RAP"	"7Cdlsb04AIEXBtWKDLe6Ju"	"r.b"	"urban contemporary"	0.757	0.734	0.717	1	-4.808	"minor"	0.0749	0.0619	0	0.67	0.302	103.978	207905
"0X8DcetL926BYiPJYstJTc"	"Lucid Dreams"	"Juice WRLD"	11	"0X8DcetL926BYiPJYstJTc"	"Goodbye & Good Riddance"	"2018-05-23"	"Hip pop"	"0X8DcetL926BYiPJYstJTc"	"r.b"	"hip pop"	0.511	0.753	0.566	6	-7.23	"minor"	0.2	0.349	0	0.34	0.218	83.903	239836
"5PTG6rrL6EPFD9E2QMI2pl"	"JAPAN"	"Famous Dex"	75	"5PTG6rrL6EPFD9E2QMI2pl"	"Dex Meets Dexter"	"2018-04-06"	"Hip pop"	"5PTG6rrL6EPFD9E2QMI2pl"	"r.b"	"hip pop"	0.733	0.753	0.678	6	-7.771	"major"	0.438	0.121	0	0.344	0.841	175.985	142000
"5IaHrVsrferBYDm0bDyABy"	"Taste (feat. Offset)"	"Tyga"	82	"5IaHrVsrferBYDm0bDyABy"	"Taste (feat. Offset)"	"2018-05-16"	"Hip pop"	"5IaHrVsrferBYDm0bDyABy"	"r.b"	"hip pop"	0.884	0.753	0.559	0	-7.442	"major"	0.12	0.0236	0	0.101	0.342	97.994	232959
"3swc6WTsr7rl9DqQKQA55C"	"Psycho (feat. Ty Dolla $ign)"	"Post Malone"	83	"3swc6WTsr7rl9DqQKQA55C"	"beerbongs & bentleys"	"2018-04-27"	"Hip pop"	"3swc6WTsr7rl9DqQKQA55C"	"r.b"	"hip pop"	0.75	0.753	0.56	8	-8.094	"major"	0.105	0.546	0	0.111	0.459	140.06	221440
"2fQrGHiQOvpL9UgPvtYy6G"	"Bank Account"	"21 Savage"	80	"2fQrGHiQOvpL9UgPvtYy6G"	"Issa Album"	"09-23"	"Hip pop"	"2fQrGHiQOvpL9UgPvtYy6G"	"r.b"	"hip pop"	0.884	0.753	0.346	8	-8.228	"minor"	0.351	0.0151	7.04e-06	0.0871	0.376	75.016	220307
"43ZyHQITOjhciSUUNPVRHc"	"Gucci Gang"	"Lil Pump"	74	"43ZyHQITOjhciSUUNPVRHc"	"Lil Pump"	"10-06"	"Hip pop"	"43ZyHQITOjhciSUUNPVRHc"	"r.b"	"hip pop"	0.936	0.753	0.523	5	-6.71	"major"	0.0597	0.239	0	0.117	0.699	119.889	124056
"0VgkVdmE4gld66l8iyGjgx"	"Mask Off"	"Future"	81	"0VgkVdmE4gld66l8iyGjgx"	"FUTURE"	"06-30"	"Hip pop"	"0VgkVdmE4gld66l8iyGjgx"	"r.b"	"hip pop"	0.833	0.753	0.434	2	-8.795	"major"	0.431	0.0102	0.0219	0.165	0.281	150.062	204600
"7KXjTSCq5nL1LoYtL7XAwS"	"HUMBLE."	"Kendrick Lamar"	84	"7KXjTSCq5nL1LoYtL7XAwS"	"DAMN."	"04-14"	"Hip pop"	"7KXjTSCq5nL1LoYtL7XAwS"	"r.b"	"hip pop"	0.908	0.753	0.621	1	-6.638	"minor"	0.102	0.000282	5.39e-05	0.0958	0.421	150.011	177000
